year,tree,modalidad,area,carrera,campus,codigo,oferta,aspirantes,presentaron_examen,aciertos_minimos,seleccionados
2025,licenciatura,escolarizado,1,ARQUITECTURA,FES ARAGÓN,10204005,95,1973,1782,82,98
2025,licenciatura,escolarizado,1,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,10300015,25,360,325,87,25
2025,licenciatura,escolarizado,1,CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13307005,44,37,29,45,24
2025,licenciatura,escolarizado,1,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,10400035,40,1252,1058,109,40
2025,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,12700175,60,138,119,63,61
2025,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12710005,22,75,60,66,25
2025,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,12708005,28,29,26,46,19
2025,licenciatura,escolarizado,1,DISEÑO INDUSTRIAL,FES ARAGÓN,10504005,23,1063,901,91,28
2025,licenciatura,escolarizado,1,FISICA,FACULTAD DE CIENCIAS,10600035,80,970,799,104,85
2025,licenciatura,escolarizado,1,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13400035,13,295,243,103,13
2025,licenciatura,escolarizado,1,GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13107005,38,39,30,47,21
2025,licenciatura,escolarizado,1,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,13001005,90,487,403,59,97
2025,licenciatura,escolarizado,1,INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13900115,13,1406,1165,117,20
2025,licenciatura,escolarizado,1,INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,13700115,19,254,205,94,19
2025,licenciatura,escolarizado,1,INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,10700115,130,1537,1291,88,131
2025,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ACATLÁN,10702005,104,715,637,66,105
2025,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ARAGÓN,10704005,142,935,822,68,152
2025,licenciatura,escolarizado,1,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,10800115,24,122,95,62,27
2025,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,10900115,100,1382,1173,97,102
2025,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,10904005,63,547,473,77,69
2025,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,11000115,110,3156,2709,101,125
2025,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FES ARAGÓN,11004005,82,1771,1554,89,90
2025,licenciatura,escolarizado,1,INGENIERIA EN TELECOMUNICACIONES,FACULTAD DE INGENIERÍA,11100115,25,244,217,90,26
2025,licenciatura,escolarizado,1,INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,11200115,22,103,86,75,23
2025,licenciatura,escolarizado,1,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,11300115,30,144,126,70,30
2025,licenciatura,escolarizado,1,INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,12000115,26,81,71,65,28
2025,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,11400115,71,1264,1088,95,76
2025,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES ARAGÓN,11404005,50,666,602,78,53
2025,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,11401005,41,533,456,75,41
2025,licenciatura,escolarizado,1,INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,11500115,64,1998,1703,104,66
2025,licenciatura,escolarizado,1,INGENIERIA MECANICA,FES ARAGÓN,11504005,39,877,791,87,39
2025,licenciatura,escolarizado,1,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,11601005,106,645,543,67,109
2025,licenciatura,escolarizado,1,INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,11700115,62,510,437,72,63
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,11800055,55,605,514,95,58
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES CUAUTITLÁN,11801005,66,258,224,63,71
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES ZARAGOZA,11805005,108,467,424,67,115
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,11900055,32,136,123,72,34
2025,licenciatura,escolarizado,1,MATEMATICAS,FACULTAD DE CIENCIAS,12200035,121,405,333,88,122
2025,licenciatura,escolarizado,1,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,13600035,32,196,164,101,34
2025,licenciatura,escolarizado,1,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,12102005,260,491,438,52,261
2025,licenciatura,escolarizado,1,MATEMATICAS PARA EL DESARROLLO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,14010005,17,65,56,83,20
2025,licenciatura,escolarizado,1,TECNOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12610005,22,122,92,81,24
2025,licenciatura,escolarizado,1,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13207005,41,67,59,45,45
2025,licenciatura,escolarizado,1,URBANISMO,FACULTAD DE ARQUITECTURA,12300015,25,204,180,83,27
2025,licenciatura,escolarizado,2,BIOLOGIA,FACULTAD DE CIENCIAS,20100035,130,1619,1356,95,136
2025,licenciatura,escolarizado,2,BIOLOGIA,FES IZTACALA,20103005,110,809,706,79,110
2025,licenciatura,escolarizado,2,BIOLOGIA,FES ZARAGOZA,20105005,105,783,677,76,108
2025,licenciatura,escolarizado,2,BIOLOGIA,TLAXCALA,20100015,15,51,43,55,25
2025,licenciatura,escolarizado,2,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,21801005,25,441,391,91,26
2025,licenciatura,escolarizado,2,CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,23007005,35,43,37,45,23
2025,licenciatura,escolarizado,2,CIENCIAS AGROGENOMICAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22306005,17,85,66,62,18
2025,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,21607005,95,49,42,45,28
2025,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21608005,50,48,36,45,22
2025,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,20200145,115,3126,2667,100,123
2025,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES IZTACALA,20203005,148,2841,2516,90,151
2025,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES ZARAGOZA,20205005,125,2630,2385,92,127
2025,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22507005,35,38,23,46,15
2025,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,22508005,22,38,22,45,14
2025,licenciatura,escolarizado,2,ECOLOGIA,FES IZTACALA,22503005,27,106,89,63,27
2025,licenciatura,escolarizado,2,ENFERMERIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,22000095,160,1665,1415,75,161
2025,licenciatura,escolarizado,2,ENFERMERIA,FES IZTACALA,22003005,130,1990,1781,77,132
2025,licenciatura,escolarizado,2,ENFERMERIA,FES ZARAGOZA,22005005,180,3053,2740,79,180
2025,licenciatura,escolarizado,2,ENFERMERIA,TLAXCALA,22000015,18,96,78,56,19
2025,licenciatura,escolarizado,2,ENFERMERIA Y OBSTETRICIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,20300095,70,2464,2141,90,77
2025,licenciatura,escolarizado,2,FARMACIA,FES CUAUTITLÁN,21901005,85,320,279,63,85
2025,licenciatura,escolarizado,2,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22106005,63,505,384,61,68
2025,licenciatura,escolarizado,2,INGENIERIA AGRICOLA,FES CUAUTITLÁN,20401005,69,321,275,59,70
2025,licenciatura,escolarizado,2,INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,20501005,121,501,453,62,124
2025,licenciatura,escolarizado,2,MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21708005,40,62,43,45,21
2025,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,20700165,85,4198,3523,104,88
2025,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,20701005,115,2267,1997,89,119
2025,licenciatura,escolarizado,2,MEDICO CIRUJANO,FACULTAD DE MEDICINA,20800125,176,16507,13632,114,215
2025,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES IZTACALA,20803005,100,6050,5276,109,118
2025,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES ZARAGOZA,20805005,50,4481,3943,109,58
2025,licenciatura,escolarizado,2,NUTRIOLOGIA,FES ZARAGOZA,22705005,55,2006,1673,95,56
2025,licenciatura,escolarizado,2,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22206005,65,1279,1018,83,71
2025,licenciatura,escolarizado,2,OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,20906005,39,86,63,45,38
2025,licenciatura,escolarizado,2,OPTOMETRIA,FES IZTACALA,20903005,37,337,301,77,37
2025,licenciatura,escolarizado,2,ORTESIS Y PROTESIS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,22810005,22,138,108,72,23
2025,licenciatura,escolarizado,2,PSICOLOGIA,FACULTAD DE PSICOLOGÍA,21000195,80,4603,3863,107,80
2025,licenciatura,abierta,2,PSICOLOGIA,FACULTAD DE PSICOLOGÍA,21000196,185,1752,1272,78,186
2025,licenciatura,escolarizado,2,PSICOLOGIA,FES IZTACALA,21003005,110,2547,2261,87,112
2025,licenciatura,escolarizado,2,PSICOLOGIA,FES ZARAGOZA,21005005,120,3202,2854,88,125
2025,licenciatura,escolarizado,2,PSICOLOGIA,TLAXCALA,21000015,25,72,60,50,28
2025,licenciatura,escolarizado,2,QUIMICA,FACULTAD DE QUÍMICA,21100055,32,429,356,99,34
2025,licenciatura,escolarizado,2,QUIMICA,FES CUAUTITLÁN,21101005,38,157,141,67,40
2025,licenciatura,escolarizado,2,QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,21200055,48,547,470,91,48
2025,licenciatura,escolarizado,2,QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,21300055,60,2370,2031,104,71
2025,licenciatura,escolarizado,2,QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,21305005,55,1499,1340,102,55
2025,licenciatura,escolarizado,2,QUIMICA INDUSTRIAL,FES CUAUTITLÁN,21401005,60,249,219,59,61
2025,licenciatura,escolarizado,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30100065,390,6848,5843,90,422
2025,licenciatura,abierta,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30100066,80,923,658,78,82
2025,licenciatura,escolarizado,3,ADMINISTRACION,FES CUAUTITLÁN,30101005,240,1202,1015,60,256
2025,licenciatura,escolarizado,3,ADMINISTRACION,OAXACA,30100025,70,289,234,45,162
2025,licenciatura,escolarizado,3,ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31406005,35,59,44,45,21
2025,licenciatura,escolarizado,3,ANTROPOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31900045,88,340,275,74,88
2025,licenciatura,escolarizado,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200045,69,1494,1262,98,74
2025,licenciatura,abierta,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200046,84,319,272,66,87
2025,licenciatura,escolarizado,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300045,61,738,607,92,61
2025,licenciatura,abierta,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300046,84,236,171,57,86
2025,licenciatura,escolarizado,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,30302005,70,400,354,67,70
2025,licenciatura,escolarizado,3,COMUNICACION,FES ACATLÁN,31502005,80,848,723,68,177
2025,licenciatura,escolarizado,3,COMUNICACION Y PERIODISMO,FES ARAGÓN,31604005,145,1164,1019,64,274
2025,licenciatura,escolarizado,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30400065,580,5760,4990,86,601
2025,licenciatura,abierta,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30400066,125,945,678,75,127
2025,licenciatura,escolarizado,3,CONTADURIA,FES CUAUTITLÁN,30401005,325,1163,1021,60,335
2025,licenciatura,escolarizado,3,CONTADURIA,OAXACA,30400025,70,269,222,45,152
2025,licenciatura,escolarizado,3,DERECHO,FACULTAD DE DERECHO,30500075,556,7184,6115,89,576
2025,licenciatura,abierta,3,DERECHO,FACULTAD DE DERECHO,30500076,345,1060,800,58,344
2025,licenciatura,escolarizado,3,DERECHO,FES ACATLÁN,30502005,199,2397,2091,71,265
2025,licenciatura,abierta,3,DERECHO,FES ACATLÁN,30502006,130,298,238,47,129
2025,licenciatura,escolarizado,3,DERECHO,FES ARAGÓN,30504005,249,3662,3249,79,250
2025,licenciatura,abierta,3,DERECHO,FES ARAGÓN,30504006,105,428,333,53,132
2025,licenciatura,escolarizado,3,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,31805005,47,109,96,46,51
2025,licenciatura,escolarizado,3,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,TLAXCALA,31800015,47,4,4,52,3
2025,licenciatura,escolarizado,3,DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32006005,36,18,14,53,10
2025,licenciatura,escolarizado,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600085,475,2158,1856,76,500
2025,licenciatura,abierta,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600086,110,352,264,65,118
2025,licenciatura,escolarizado,3,ECONOMIA,FES ACATLÁN,30602005,140,634,561,68,142
2025,licenciatura,escolarizado,3,ECONOMIA,FES ARAGÓN,30604005,130,822,737,74,131
2025,licenciatura,abierta,3,ECONOMIA,FES ARAGÓN,30604006,55,134,100,57,56
2025,licenciatura,escolarizado,3,ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31306005,65,177,148,58,72
2025,licenciatura,escolarizado,3,ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,31707005,29,23,17,55,12
2025,licenciatura,escolarizado,3,GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,30700105,35,142,129,66,40
2025,licenciatura,abierta,3,GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,30700106,31,55,38,52,30
2025,licenciatura,escolarizado,3,GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,32200175,30,56,49,63,30
2025,licenciatura,escolarizado,3,GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,32208005,23,5,4,45,4
2025,licenciatura,escolarizado,3,INFORMATICA,FES CUAUTITLÁN,30801005,75,278,236,60,78
2025,licenciatura,escolarizado,3,PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGÓN,30904005,97,131,111,45,61
2025,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000045,39,1304,1096,102,40
2025,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000046,43,258,209,79,43
2025,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FES ACATLÁN,31002005,63,966,862,86,69
2025,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FES ACATLÁN,31002006,88,147,107,47,62
2025,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FES ARAGÓN,31004005,82,1354,1210,87,85
2025,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FES ARAGÓN,31004006,60,184,158,52,74
2025,licenciatura,escolarizado,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100045,66,260,218,73,68
2025,licenciatura,abierta,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100046,42,99,73,50,56
2025,licenciatura,escolarizado,3,SOCIOLOGIA,FES ACATLÁN,31102005,80,172,156,45,74
2025,licenciatura,escolarizado,3,SOCIOLOGIA,FES ARAGÓN,31104005,47,192,168,50,71
2025,licenciatura,escolarizado,3,SOCIOLOGIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,32408005,25,27,14,49,10
2025,licenciatura,escolarizado,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200155,340,1021,918,46,432
2025,licenciatura,abierta,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200156,35,190,152,59,35
2025,licenciatura,escolarizado,3,TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32306005,32,122,85,45,47
2025,licenciatura,escolarizado,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFÍA Y LETRAS,43700105,15,95,81,55,16
2025,licenciatura,escolarizado,4,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43407005,70,193,151,58,70
2025,licenciatura,escolarizado,4,ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",43402055,45,116,91,48,45
2025,licenciatura,escolarizado,4,ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,40100025,78,2002,1713,96,82
2025,licenciatura,escolarizado,4,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,40200105,55,118,108,45,68
2025,licenciatura,escolarizado,4,CANTO,FACULTAD DE MÚSICA,40300135,19,72,46,46,20
2025,licenciatura,escolarizado,4,COMPOSICION,FACULTAD DE MÚSICA,40400135,21,83,52,45,37
2025,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,42906005,36,26,23,45,13
2025,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,42908005,29,20,13,56,7
2025,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFÍA Y LETRAS,42900105,17,81,68,75,17
2025,licenciatura,escolarizado,4,DISEÑO GRAFICO,FES ACATLÁN,40602005,36,1710,1489,97,36
2025,licenciatura,escolarizado,4,DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,40500025,50,1546,1318,100,59
2025,licenciatura,escolarizado,4,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,40501005,30,614,524,87,31
2025,licenciatura,escolarizado,4,EDUCACION MUSICAL,FACULTAD DE MÚSICA,40700135,28,51,35,45,21
2025,licenciatura,escolarizado,4,ENSEÑANZA DE INGLES,FES ACATLÁN,40802005,98,260,185,45,131
2025,licenciatura,escolarizado,4,ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFÍA Y LETRAS,40900105,38,147,128,55,84
2025,licenciatura,escolarizado,4,ETNOMUSICOLOGIA,FACULTAD DE MÚSICA,41000135,20,9,8,50,7
2025,licenciatura,escolarizado,4,FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,41100105,50,400,337,81,77
2025,licenciatura,abierta,4,FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,41100106,50,255,172,77,61
2025,licenciatura,escolarizado,4,FILOSOFIA,FES ACATLÁN,41102005,77,115,96,45,63
2025,licenciatura,escolarizado,4,GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43107005,29,11,8,48,6
2025,licenciatura,escolarizado,4,HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,41200105,35,321,279,68,112
2025,licenciatura,abierta,4,HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,41200106,47,184,134,74,47
2025,licenciatura,escolarizado,4,HISTORIA,FES ACATLÁN,41202005,47,133,120,45,100
2025,licenciatura,escolarizado,4,HISTORIA,OAXACA,41200025,22,10,8,47,8
2025,licenciatura,escolarizado,4,HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43307005,35,26,20,55,18
2025,licenciatura,escolarizado,4,INSTRUMENTISTA,FACULTAD DE MÚSICA,41300135,102,137,101,45,75
2025,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41400105,45,232,199,69,88
2025,licenciatura,abierta,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41400106,95,171,124,55,98
2025,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FES ACATLÁN,41402005,45,61,57,50,45
2025,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFÍA Y LETRAS,41500105,27,15,11,46,6
2025,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41600105,37,21,13,45,10
2025,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41700105,125,145,101,45,86
2025,licenciatura,abierta,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41700106,16,53,28,59,23
2025,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFÍA Y LETRAS,41800105,23,28,24,47,18
2025,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFÍA Y LETRAS,43000105,19,12,12,44,7
2025,licenciatura,escolarizado,4,LETRAS CLASICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41900105,20,72,62,77,23
2025,licenciatura,escolarizado,4,LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",43900425,34,143,75,55,34
2025,licenciatura,escolarizado,4,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFÍA Y LETRAS,42000105,32,399,343,93,33
2025,licenciatura,escolarizado,4,LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43207005,29,25,20,45,17
2025,licenciatura,escolarizado,4,MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43807005,22,66,25,46,22
2025,licenciatura,escolarizado,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100105,150,2048,1805,76,154
2025,licenciatura,abierta,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100106,50,421,314,68,51
2025,licenciatura,escolarizado,4,PEDAGOGIA,FES ACATLÁN,42102005,85,1111,1007,67,91
2025,licenciatura,escolarizado,4,PEDAGOGIA,FES ARAGÓN,42104005,135,1868,1702,70,135
2025,licenciatura,escolarizado,4,PIANO,FACULTAD DE MÚSICA,42200135,33,28,18,51,15
2025,licenciatura,escolarizado,4,TEATRO Y ACTUACION,FACULTAD DE MÚSICA,43600135,174,764,650,65,178
2025,licenciatura,escolarizado,4,TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",44000425,19,566,329,106,19
2025,licenciatura,escolarizado,4,TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",44000305,32,42,20,45,20
2025,suayed,suayed,2,PSICOLOGIA,FES IZTACALA,21003006,600,2896,1909,60,644
2025,suayed,suayed,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30100066,180,1659,1075,75,181
2025,suayed,suayed,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200046,210,360,258,50,164
2025,suayed,suayed,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300046,185,373,239,50,163
2025,suayed,suayed,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30400066,185,1691,1104,79,202
2025,suayed,suayed,3,DERECHO,FACULTAD DE DERECHO,30500076,430,1956,1315,62,442
2025,suayed,suayed,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600086,215,648,425,64,223
2025,suayed,suayed,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000046,130,492,337,61,135
2025,suayed,suayed,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100046,135,183,136,50,116
2025,suayed,suayed,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200156,155,377,274,50,110
2025,suayed,suayed,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43707006,59,104,73,51,38
2025,suayed,suayed,4,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,40200106,49,94,71,50,50
2025,suayed,suayed,4,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,40501006,135,970,687,71,224
2025,suayed,suayed,4,ENSEÑANZA DE ESPAÑOL COMO LENGUA EXTRANJERA,FES ACATLÁN,42502006,59,83,58,50,46
2025,suayed,suayed,4,ENSEÑANZA DE INGLES COMO LENGUA EXTRANJERA,FES ACATLÁN,42702006,59,248,115,50,61
